imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.05516183158736825, 0.0005140245556889475, -0.05522556204486169, 4.770680757425629e-08, -0.006480567557146117, -7.361516897027025e-06, -1.9874617240847885, -0.5000009811623204, 21434000000, 
-0.09586345324070648, 0.02801928489463704, -0.07379498209521469, 6.301214607613537e-07, -0.007151312215631787, -8.81127046004221e-05, -1.9873920903965763, -0.5000009743691392, 21529000000, 
-0.023097423596864904, 0.03417521994097675, -0.05008036637124655, 1.0972963559194548e-06, -0.006834229272049839, -0.00016055890316807222, -1.9874258178307638, -0.5000009630301523, 21634000000, 
-0.0732530191315602, 0.026576940568863113, -0.060577002377763936, 1.1482813611198826e-06, -0.0067406826679314415, -0.00017035090030017143, -1.9874325580169727, -0.5000009525063301, 21734000000, 
-0.043255870173108946, 0.022182946927670324, -0.052328699710593216, 1.049149863791539e-06, -0.006527230666325378, -0.00016073430179267386, -1.98745617097316, -0.500000942163447, 21834000000, 
-0.056627781954908946, -0.0020768040418592338, -0.0540988519911361, 5.078439686262795e-07, -0.0063475617378829985, -8.000614875400214e-05, -1.9874718275810663, -0.5000009369741142, 21934000000, 
-0.07090395833486494, 0.013995488242137952, -0.061650922332765416, 5.550761246199252e-07, -0.006597411900738413, -8.413543567861793e-05, -1.9874478648481886, -0.5000009297741135, 22034000000, 
-0.0450006581395658, -0.023860224414931287, -0.05371265965898302, -1.8095259053207173e-07, -0.006522732853908142, 2.7741836832034702e-05, -1.9874568030003907, -0.5000009322352431, 22129000000, 
-0.034863541684030074, 0.020265557045363616, -0.044775947594104026, 2.779474740119941e-07, -0.00599168245756348, -4.638888592320721e-05, -1.9875074396844963, -0.5000009191411794, 22234000000, 
-0.05534007690670303, -0.004695347865495166, -0.049467199599301986, 6.871473003005931e-08, -0.005778424381426956, -1.189160322854143e-05, -1.9875273243589073, -0.5000009167720634, 22334000000, 
-0.04723630654298058, -0.01636617558375208, -0.04823600417777971, -2.1282753609659012e-07, -0.005690471113360846, 3.740068824826916e-05, -1.9875369517437955, -0.5000009180955738, 22434000000, 
