e, e_dot, e_int, stamp, 
2.837487287653766, 0.0, 0.5674974575307532, 38656000000, 
2.8166814942760574, -0.06935264459236201, 0.5661104046389059, 48788000000, 
2.812131688667236, -0.08451866328843316, 0.5644200313731372, 48890000000, 
2.815306548720481, -0.004583151851920893, 0.5629413154442517, 48992000000, 
2.8075145136062227, -0.015390583536711114, 0.562330183399596, 49094000000, 
2.799893902949202, -0.05137548590426366, 0.5615143310183938, 49196000000, 
2.791047935232933, -0.05488859457763192, 0.5598970901192238, 49298000000, 
2.7826618412550306, -0.05744020564723821, 0.5582402452958111, 49400000000, 
2.7741121832152484, -0.05645250672561571, 0.5565214639802142, 49468000000, 
2.766126162225616, -0.05511893009804888, 0.5548600124463929, 49570000000, 
2.756402900530482, -0.05903094228255412, 0.5531094163980897, 49672000000, 
2.7471053718754814, -0.0634026345004483, 0.5513089623087719, 49774000000, 
2.7381453871640375, -0.06085837788814885, 0.5494435773046668, 49876000000, 
2.7293087234689795, -0.059322161355006564, 0.5476372988338999, 49978000000, 
2.7204258295834367, -0.05906519193533614, 0.545858662681097, 50080000000, 
2.7114087773550892, -0.059666487046300766, 0.544076222027167, 50182000000, 
2.7021390736364626, -0.06095585315658051, 0.5422649120383326, 50284000000, 
2.692724221211008, -0.06228185381360459, 0.5404181381468374, 50352000000, 
2.68340803016779, -0.062436811562241644, 0.538551421667684, 50454000000, 
2.67438861824764, -0.0611186765445589, 0.5367013913084293, 50556000000, 
2.6649608789601373, -0.061490504025509075, 0.5348505018250378, 50658000000, 
2.6551217831431906, -0.06422278368149865, 0.5329647520233979, 50760000000, 
2.645472456195958, -0.06496140921393057, 0.5310370078866191, 50862000000, 
2.635948380093238, -0.06391134349984136, 0.5291028412954925, 50964000000, 
2.6266592337570907, -0.06271074146289173, 0.5272053380030858, 51066000000, 
2.6170934125943384, -0.06284989166299937, 0.5253134017629778, 51168000000, 
2.607662595166518, -0.06332212863524145, 0.5234276827678631, 51270000000, 
2.598088906843632, -0.06334835250235482, 0.5215229943069659, 51372000000, 
2.5885613359734974, -0.0636708639767362, 0.5196208558655765, 51440000000, 
2.5788510512489253, -0.06412618531568863, 0.5177000862710703, 51542000000, 
2.5689129201514067, -0.06549471940696883, 0.5157550204915886, 51644000000, 
2.5587789216978694, -0.0669070985035199, 0.5137695262065467, 51746000000, 
2.54879205366606, -0.067069554951155, 0.5117655930343558, 51848000000, 
2.538971764205843, -0.06602385830675406, 0.5097695159713181, 51950000000, 
2.5293652222010383, -0.06475610488340629, 0.5078086026715294, 52052000000, 
2.5192940947085782, -0.06559223165754968, 0.505842072074364, 52154000000, 
2.50935717538871, -0.06669348937442827, 0.5038677661532218, 52256000000, 
2.499448305661464, -0.06615263015704809, 0.5018733050505835, 52358000000, 
2.4891058385805684, -0.06750445602713799, 0.49986075464204943, 52460000000, 
