obs_x,obs_y
-2.399999999999999467e+00,-1.099999999999994316e-01
-2.399999999999999467e+00,-2.099999999999995204e-01
-2.349999999999999645e+00,5.190000000000000391e+00
-2.349999999999999645e+00,-1.099999999999994316e-01
-2.349999999999999645e+00,-2.099999999999995204e-01
-2.299999999999999822e+00,5.190000000000000391e+00
-2.299999999999999822e+00,-1.099999999999994316e-01
-2.299999999999999822e+00,-2.099999999999995204e-01
-2.250000000000000000e+00,5.240000000000001101e+00
-2.250000000000000000e+00,5.190000000000000391e+00
-2.250000000000000000e+00,-1.099999999999994316e-01
-2.250000000000000000e+00,-2.099999999999995204e-01
-2.199999999999999289e+00,5.190000000000000391e+00
-2.199999999999999289e+00,-1.099999999999994316e-01
-2.199999999999999289e+00,-2.099999999999995204e-01
-2.149999999999999467e+00,5.190000000000000391e+00
-2.149999999999999467e+00,-1.099999999999994316e-01
-2.149999999999999467e+00,-2.099999999999995204e-01
-2.099999999999999645e+00,5.190000000000000391e+00
-2.099999999999999645e+00,-1.099999999999994316e-01
-2.099999999999999645e+00,-1.599999999999992539e-01
-2.099999999999999645e+00,-2.099999999999995204e-01
-2.049999999999999822e+00,5.190000000000000391e+00
-2.049999999999999822e+00,-1.099999999999994316e-01
-2.049999999999999822e+00,-2.099999999999995204e-01
-2.000000000000000000e+00,5.190000000000000391e+00
-2.000000000000000000e+00,2.840000000000000746e+00
-2.000000000000000000e+00,2.790000000000000924e+00
-2.000000000000000000e+00,2.740000000000001101e+00
-2.000000000000000000e+00,2.090000000000000746e+00
-2.000000000000000000e+00,2.040000000000000924e+00
-2.000000000000000000e+00,1.990000000000001101e+00
-2.000000000000000000e+00,-1.099999999999994316e-01
-2.000000000000000000e+00,-2.099999999999995204e-01
-1.949999999999999289e+00,5.240000000000001101e+00
-1.949999999999999289e+00,5.190000000000000391e+00
-1.949999999999999289e+00,2.790000000000000924e+00
-1.949999999999999289e+00,2.090000000000000746e+00
-1.949999999999999289e+00,2.040000000000000924e+00
-1.949999999999999289e+00,1.990000000000001101e+00
-1.949999999999999289e+00,-1.099999999999994316e-01
-1.949999999999999289e+00,-2.099999999999995204e-01
-1.899999999999999467e+00,5.190000000000000391e+00
-1.899999999999999467e+00,-1.099999999999994316e-01
-1.899999999999999467e+00,-2.099999999999995204e-01
-1.849999999999999645e+00,5.190000000000000391e+00
-1.849999999999999645e+00,-1.099999999999994316e-01
-1.849999999999999645e+00,-2.099999999999995204e-01
-1.799999999999999822e+00,5.240000000000001101e+00
-1.799999999999999822e+00,5.190000000000000391e+00
-1.799999999999999822e+00,-1.099999999999994316e-01
-1.799999999999999822e+00,-2.099999999999995204e-01
-1.750000000000000000e+00,5.190000000000000391e+00
-1.750000000000000000e+00,-1.099999999999994316e-01
-1.750000000000000000e+00,-2.099999999999995204e-01
-1.699999999999999289e+00,5.190000000000000391e+00
-1.699999999999999289e+00,-1.099999999999994316e-01
-1.699999999999999289e+00,-2.099999999999995204e-01
-1.649999999999999467e+00,5.190000000000000391e+00
-1.649999999999999467e+00,-1.099999999999994316e-01
-1.649999999999999467e+00,-2.099999999999995204e-01
-1.599999999999999645e+00,5.190000000000000391e+00
-1.599999999999999645e+00,-1.099999999999994316e-01
-1.599999999999999645e+00,-2.099999999999995204e-01
-1.549999999999999822e+00,5.190000000000000391e+00
-1.549999999999999822e+00,-1.099999999999994316e-01
-1.549999999999999822e+00,-2.099999999999995204e-01
-1.500000000000000000e+00,5.190000000000000391e+00
-1.500000000000000000e+00,-1.099999999999994316e-01
-1.500000000000000000e+00,-2.099999999999995204e-01
-1.449999999999999289e+00,5.190000000000000391e+00
-1.449999999999999289e+00,-1.099999999999994316e-01
-1.449999999999999289e+00,-2.099999999999995204e-01
-1.399999999999999467e+00,5.190000000000000391e+00
-1.399999999999999467e+00,-1.099999999999994316e-01
-1.399999999999999467e+00,-2.099999999999995204e-01
-1.349999999999999645e+00,5.190000000000000391e+00
-1.349999999999999645e+00,-1.099999999999994316e-01
-1.349999999999999645e+00,-2.099999999999995204e-01
-1.299999999999999822e+00,5.190000000000000391e+00
-1.299999999999999822e+00,-1.099999999999994316e-01
-1.299999999999999822e+00,-2.099999999999995204e-01
-1.250000000000000000e+00,5.190000000000000391e+00
-1.250000000000000000e+00,-1.099999999999994316e-01
-1.250000000000000000e+00,-2.099999999999995204e-01
-1.199999999999999289e+00,5.190000000000000391e+00
-1.199999999999999289e+00,-1.099999999999994316e-01
-1.199999999999999289e+00,-2.099999999999995204e-01
-1.149999999999999467e+00,5.190000000000000391e+00
-1.149999999999999467e+00,-5.999999999999960920e-02
-1.149999999999999467e+00,-1.099999999999994316e-01
-1.149999999999999467e+00,-2.099999999999995204e-01
-1.099999999999999645e+00,5.190000000000000391e+00
-1.099999999999999645e+00,-1.099999999999994316e-01
-1.099999999999999645e+00,-2.099999999999995204e-01
-1.049999999999999822e+00,5.240000000000001101e+00
-1.049999999999999822e+00,5.190000000000000391e+00
-1.049999999999999822e+00,-1.099999999999994316e-01
-1.049999999999999822e+00,-2.099999999999995204e-01
-1.000000000000000000e+00,5.240000000000001101e+00
-1.000000000000000000e+00,5.190000000000000391e+00
-1.000000000000000000e+00,-1.099999999999994316e-01
-1.000000000000000000e+00,-2.099999999999995204e-01
-9.499999999999992895e-01,5.190000000000000391e+00
-9.499999999999992895e-01,-5.999999999999960920e-02
-9.499999999999992895e-01,-1.099999999999994316e-01
-9.499999999999992895e-01,-2.099999999999995204e-01
-8.999999999999994671e-01,5.240000000000001101e+00
-8.999999999999994671e-01,5.190000000000000391e+00
-8.999999999999994671e-01,-5.999999999999960920e-02
-8.999999999999994671e-01,-1.099999999999994316e-01
-8.999999999999994671e-01,-2.099999999999995204e-01
-8.499999999999996447e-01,5.190000000000000391e+00
-8.499999999999996447e-01,-5.999999999999960920e-02
-8.499999999999996447e-01,-1.099999999999994316e-01
-8.499999999999996447e-01,-2.099999999999995204e-01
-7.999999999999998224e-01,5.190000000000000391e+00
-7.999999999999998224e-01,-5.999999999999960920e-02
-7.999999999999998224e-01,-1.099999999999994316e-01
-7.999999999999998224e-01,-2.099999999999995204e-01
-7.500000000000000000e-01,5.240000000000001101e+00
-7.500000000000000000e-01,5.190000000000000391e+00
-7.500000000000000000e-01,-5.999999999999960920e-02
-7.500000000000000000e-01,-1.099999999999994316e-01
-7.500000000000000000e-01,-2.099999999999995204e-01
-6.999999999999992895e-01,5.240000000000001101e+00
-6.999999999999992895e-01,5.190000000000000391e+00
-6.999999999999992895e-01,-5.999999999999960920e-02
-6.999999999999992895e-01,-1.099999999999994316e-01
-6.999999999999992895e-01,-2.099999999999995204e-01
-6.499999999999994671e-01,5.240000000000001101e+00
-6.499999999999994671e-01,5.190000000000000391e+00
-6.499999999999994671e-01,-5.999999999999960920e-02
-6.499999999999994671e-01,-1.099999999999994316e-01
-6.499999999999994671e-01,-2.099999999999995204e-01
-5.999999999999996447e-01,5.190000000000000391e+00
-5.999999999999996447e-01,-5.999999999999960920e-02
-5.999999999999996447e-01,-1.099999999999994316e-01
-5.999999999999996447e-01,-2.099999999999995204e-01
-5.499999999999998224e-01,5.240000000000001101e+00
-5.499999999999998224e-01,5.190000000000000391e+00
-5.499999999999998224e-01,-5.999999999999960920e-02
-5.499999999999998224e-01,-1.099999999999994316e-01
-5.499999999999998224e-01,-2.099999999999995204e-01
-5.000000000000000000e-01,5.240000000000001101e+00
-5.000000000000000000e-01,5.190000000000000391e+00
-5.000000000000000000e-01,-5.999999999999960920e-02
-5.000000000000000000e-01,-1.099999999999994316e-01
-5.000000000000000000e-01,-2.099999999999995204e-01
-4.499999999999992895e-01,5.240000000000001101e+00
-4.499999999999992895e-01,5.190000000000000391e+00
-4.499999999999992895e-01,-5.999999999999960920e-02
-4.499999999999992895e-01,-1.099999999999994316e-01
-4.499999999999992895e-01,-2.099999999999995204e-01
-3.999999999999994671e-01,5.240000000000001101e+00
-3.999999999999994671e-01,5.190000000000000391e+00
-3.999999999999994671e-01,-5.999999999999960920e-02
-3.999999999999994671e-01,-1.099999999999994316e-01
-3.999999999999994671e-01,-2.099999999999995204e-01
-3.499999999999996447e-01,5.240000000000001101e+00
-3.499999999999996447e-01,5.190000000000000391e+00
-3.499999999999996447e-01,-5.999999999999960920e-02
-3.499999999999996447e-01,-1.099999999999994316e-01
-3.499999999999996447e-01,-1.599999999999992539e-01
-3.499999999999996447e-01,-2.099999999999995204e-01
-2.999999999999998224e-01,5.240000000000001101e+00
-2.999999999999998224e-01,5.190000000000000391e+00
-2.999999999999998224e-01,-5.999999999999960920e-02
-2.999999999999998224e-01,-1.099999999999994316e-01
-2.999999999999998224e-01,-2.099999999999995204e-01
-2.500000000000000000e-01,5.240000000000001101e+00
-2.500000000000000000e-01,5.190000000000000391e+00
-2.500000000000000000e-01,-5.999999999999960920e-02
-2.500000000000000000e-01,-1.099999999999994316e-01
-2.500000000000000000e-01,-2.099999999999995204e-01
-1.999999999999992895e-01,5.240000000000001101e+00
-1.999999999999992895e-01,5.190000000000000391e+00
-1.999999999999992895e-01,5.140000000000001457e+00
-1.999999999999992895e-01,5.090000000000000746e+00
-1.999999999999992895e-01,5.040000000000000036e+00
-1.999999999999992895e-01,-5.999999999999960920e-02
-1.999999999999992895e-01,-1.099999999999994316e-01
-1.999999999999992895e-01,-2.099999999999995204e-01
-1.499999999999994671e-01,5.190000000000000391e+00
-1.499999999999994671e-01,5.140000000000001457e+00
-1.499999999999994671e-01,5.090000000000000746e+00
-1.499999999999994671e-01,5.040000000000000036e+00
-1.499999999999994671e-01,4.990000000000001101e+00
-1.499999999999994671e-01,4.940000000000000391e+00
-1.499999999999994671e-01,4.890000000000001457e+00
-1.499999999999994671e-01,4.840000000000000746e+00
-1.499999999999994671e-01,4.790000000000000036e+00
-1.499999999999994671e-01,4.740000000000001101e+00
-1.499999999999994671e-01,4.690000000000000391e+00
-1.499999999999994671e-01,4.640000000000001457e+00
-1.499999999999994671e-01,4.590000000000000746e+00
-1.499999999999994671e-01,4.540000000000000036e+00
-1.499999999999994671e-01,4.490000000000001101e+00
-1.499999999999994671e-01,4.440000000000000391e+00
-1.499999999999994671e-01,4.390000000000001457e+00
-1.499999999999994671e-01,4.340000000000000746e+00
-1.499999999999994671e-01,4.290000000000000036e+00
-1.499999999999994671e-01,4.240000000000001101e+00
-1.499999999999994671e-01,4.190000000000000391e+00
-1.499999999999994671e-01,4.140000000000001457e+00
-1.499999999999994671e-01,4.090000000000000746e+00
-1.499999999999994671e-01,4.040000000000000036e+00
-1.499999999999994671e-01,3.990000000000001101e+00
-1.499999999999994671e-01,3.940000000000000391e+00
-1.499999999999994671e-01,3.890000000000000568e+00
-1.499999999999994671e-01,3.840000000000000746e+00
-1.499999999999994671e-01,3.790000000000000924e+00
-1.499999999999994671e-01,3.740000000000001101e+00
-1.499999999999994671e-01,3.690000000000000391e+00
-1.499999999999994671e-01,3.640000000000000568e+00
-1.499999999999994671e-01,3.590000000000000746e+00
-1.499999999999994671e-01,3.540000000000000924e+00
-1.499999999999994671e-01,3.490000000000001101e+00
-1.499999999999994671e-01,3.440000000000000391e+00
-1.499999999999994671e-01,3.390000000000000568e+00
-1.499999999999994671e-01,3.340000000000000746e+00
-1.499999999999994671e-01,3.290000000000000924e+00
-1.499999999999994671e-01,3.240000000000001101e+00
-1.499999999999994671e-01,3.190000000000000391e+00
-1.499999999999994671e-01,3.140000000000000568e+00
-1.499999999999994671e-01,3.090000000000000746e+00
-1.499999999999994671e-01,3.040000000000000924e+00
-1.499999999999994671e-01,2.990000000000001101e+00
-1.499999999999994671e-01,2.940000000000000391e+00
-1.499999999999994671e-01,2.890000000000000568e+00
-1.499999999999994671e-01,2.840000000000000746e+00
-1.499999999999994671e-01,2.790000000000000924e+00
-1.499999999999994671e-01,2.740000000000001101e+00
-1.499999999999994671e-01,2.690000000000000391e+00
-1.499999999999994671e-01,2.640000000000000568e+00
-1.499999999999994671e-01,2.590000000000000746e+00
-1.499999999999994671e-01,2.540000000000000924e+00
-1.499999999999994671e-01,2.490000000000001101e+00
-1.499999999999994671e-01,2.440000000000000391e+00
-1.499999999999994671e-01,2.390000000000000568e+00
-1.499999999999994671e-01,2.340000000000000746e+00
-1.499999999999994671e-01,2.290000000000000924e+00
-1.499999999999994671e-01,2.240000000000001101e+00
-1.499999999999994671e-01,2.190000000000000391e+00
-1.499999999999994671e-01,2.140000000000000568e+00
-1.499999999999994671e-01,2.090000000000000746e+00
-1.499999999999994671e-01,2.040000000000000924e+00
-1.499999999999994671e-01,1.990000000000001101e+00
-1.499999999999994671e-01,1.940000000000000391e+00
-1.499999999999994671e-01,1.890000000000000568e+00
-1.499999999999994671e-01,1.840000000000000746e+00
-1.499999999999994671e-01,1.790000000000000924e+00
-1.499999999999994671e-01,1.740000000000001101e+00
-1.499999999999994671e-01,1.690000000000000391e+00
-1.499999999999994671e-01,1.640000000000000568e+00
-1.499999999999994671e-01,1.590000000000000746e+00
-1.499999999999994671e-01,1.540000000000000924e+00
-1.499999999999994671e-01,1.490000000000001101e+00
-1.499999999999994671e-01,1.440000000000000391e+00
-1.499999999999994671e-01,1.390000000000000568e+00
-1.499999999999994671e-01,1.340000000000000746e+00
-1.499999999999994671e-01,1.290000000000000924e+00
-1.499999999999994671e-01,1.240000000000001101e+00
-1.499999999999994671e-01,1.190000000000000391e+00
-1.499999999999994671e-01,1.140000000000000568e+00
-1.499999999999994671e-01,1.090000000000000746e+00
-1.499999999999994671e-01,1.040000000000000924e+00
-1.499999999999994671e-01,9.900000000000011013e-01
-1.499999999999994671e-01,9.400000000000003908e-01
-1.499999999999994671e-01,8.900000000000005684e-01
-1.499999999999994671e-01,-5.999999999999960920e-02
-1.499999999999994671e-01,-1.099999999999994316e-01
-1.499999999999994671e-01,-2.099999999999995204e-01
-9.999999999999964473e-02,5.240000000000001101e+00
-9.999999999999964473e-02,5.190000000000000391e+00
-9.999999999999964473e-02,5.040000000000000036e+00
-9.999999999999964473e-02,4.990000000000001101e+00
-9.999999999999964473e-02,4.890000000000001457e+00
-9.999999999999964473e-02,4.840000000000000746e+00
-9.999999999999964473e-02,4.790000000000000036e+00
-9.999999999999964473e-02,4.740000000000001101e+00
-9.999999999999964473e-02,4.690000000000000391e+00
-9.999999999999964473e-02,4.640000000000001457e+00
-9.999999999999964473e-02,4.590000000000000746e+00
-9.999999999999964473e-02,4.540000000000000036e+00
-9.999999999999964473e-02,4.490000000000001101e+00
-9.999999999999964473e-02,4.440000000000000391e+00
-9.999999999999964473e-02,4.390000000000001457e+00
-9.999999999999964473e-02,4.340000000000000746e+00
-9.999999999999964473e-02,4.290000000000000036e+00
-9.999999999999964473e-02,4.240000000000001101e+00
-9.999999999999964473e-02,4.190000000000000391e+00
-9.999999999999964473e-02,4.140000000000001457e+00
-9.999999999999964473e-02,4.090000000000000746e+00
-9.999999999999964473e-02,4.040000000000000036e+00
-9.999999999999964473e-02,3.990000000000001101e+00
-9.999999999999964473e-02,3.890000000000000568e+00
-9.999999999999964473e-02,3.840000000000000746e+00
-9.999999999999964473e-02,3.790000000000000924e+00
-9.999999999999964473e-02,3.740000000000001101e+00
-9.999999999999964473e-02,3.690000000000000391e+00
-9.999999999999964473e-02,3.640000000000000568e+00
-9.999999999999964473e-02,3.590000000000000746e+00
-9.999999999999964473e-02,3.540000000000000924e+00
-9.999999999999964473e-02,3.490000000000001101e+00
-9.999999999999964473e-02,3.390000000000000568e+00
-9.999999999999964473e-02,3.340000000000000746e+00
-9.999999999999964473e-02,3.290000000000000924e+00
-9.999999999999964473e-02,3.240000000000001101e+00
-9.999999999999964473e-02,3.190000000000000391e+00
-9.999999999999964473e-02,3.140000000000000568e+00
-9.999999999999964473e-02,3.090000000000000746e+00
-9.999999999999964473e-02,3.040000000000000924e+00
-9.999999999999964473e-02,2.990000000000001101e+00
-9.999999999999964473e-02,2.940000000000000391e+00
-9.999999999999964473e-02,2.890000000000000568e+00
-9.999999999999964473e-02,2.840000000000000746e+00
-9.999999999999964473e-02,2.790000000000000924e+00
-9.999999999999964473e-02,2.740000000000001101e+00
-9.999999999999964473e-02,2.690000000000000391e+00
-9.999999999999964473e-02,2.640000000000000568e+00
-9.999999999999964473e-02,2.590000000000000746e+00
-9.999999999999964473e-02,2.540000000000000924e+00
-9.999999999999964473e-02,2.490000000000001101e+00
-9.999999999999964473e-02,2.440000000000000391e+00
-9.999999999999964473e-02,2.390000000000000568e+00
-9.999999999999964473e-02,2.340000000000000746e+00
-9.999999999999964473e-02,2.290000000000000924e+00
-9.999999999999964473e-02,2.240000000000001101e+00
-9.999999999999964473e-02,2.190000000000000391e+00
-9.999999999999964473e-02,2.140000000000000568e+00
-9.999999999999964473e-02,2.090000000000000746e+00
-9.999999999999964473e-02,2.040000000000000924e+00
-9.999999999999964473e-02,1.990000000000001101e+00
-9.999999999999964473e-02,1.940000000000000391e+00
-9.999999999999964473e-02,1.890000000000000568e+00
-9.999999999999964473e-02,1.840000000000000746e+00
-9.999999999999964473e-02,1.790000000000000924e+00
-9.999999999999964473e-02,1.740000000000001101e+00
-9.999999999999964473e-02,1.690000000000000391e+00
-9.999999999999964473e-02,1.640000000000000568e+00
-9.999999999999964473e-02,1.590000000000000746e+00
-9.999999999999964473e-02,1.540000000000000924e+00
-9.999999999999964473e-02,1.490000000000001101e+00
-9.999999999999964473e-02,1.440000000000000391e+00
-9.999999999999964473e-02,1.390000000000000568e+00
-9.999999999999964473e-02,1.340000000000000746e+00
-9.999999999999964473e-02,1.290000000000000924e+00
-9.999999999999964473e-02,1.240000000000001101e+00
-9.999999999999964473e-02,1.190000000000000391e+00
-9.999999999999964473e-02,1.140000000000000568e+00
-9.999999999999964473e-02,1.090000000000000746e+00
-9.999999999999964473e-02,1.040000000000000924e+00
-9.999999999999964473e-02,9.900000000000011013e-01
-9.999999999999964473e-02,9.400000000000003908e-01
-9.999999999999964473e-02,8.900000000000005684e-01
-9.999999999999964473e-02,8.400000000000007461e-01
-9.999999999999964473e-02,-5.999999999999960920e-02
-9.999999999999964473e-02,-1.099999999999994316e-01
-9.999999999999964473e-02,-2.099999999999995204e-01
-4.999999999999982236e-02,5.290000000000000036e+00
-4.999999999999982236e-02,5.240000000000001101e+00
-4.999999999999982236e-02,5.190000000000000391e+00
-4.999999999999982236e-02,5.140000000000001457e+00
-4.999999999999982236e-02,5.090000000000000746e+00
-4.999999999999982236e-02,5.040000000000000036e+00
-4.999999999999982236e-02,4.990000000000001101e+00
-4.999999999999982236e-02,4.940000000000000391e+00
-4.999999999999982236e-02,4.890000000000001457e+00
-4.999999999999982236e-02,4.840000000000000746e+00
-4.999999999999982236e-02,4.790000000000000036e+00
-4.999999999999982236e-02,4.740000000000001101e+00
-4.999999999999982236e-02,4.690000000000000391e+00
-4.999999999999982236e-02,4.640000000000001457e+00
-4.999999999999982236e-02,4.590000000000000746e+00
-4.999999999999982236e-02,4.540000000000000036e+00
-4.999999999999982236e-02,4.490000000000001101e+00
-4.999999999999982236e-02,4.440000000000000391e+00
-4.999999999999982236e-02,4.390000000000001457e+00
-4.999999999999982236e-02,4.340000000000000746e+00
-4.999999999999982236e-02,4.290000000000000036e+00
-4.999999999999982236e-02,4.240000000000001101e+00
-4.999999999999982236e-02,4.190000000000000391e+00
-4.999999999999982236e-02,4.140000000000001457e+00
-4.999999999999982236e-02,4.090000000000000746e+00
-4.999999999999982236e-02,4.040000000000000036e+00
-4.999999999999982236e-02,3.990000000000001101e+00
-4.999999999999982236e-02,3.940000000000000391e+00
-4.999999999999982236e-02,3.890000000000000568e+00
-4.999999999999982236e-02,3.840000000000000746e+00
-4.999999999999982236e-02,3.790000000000000924e+00
-4.999999999999982236e-02,3.740000000000001101e+00
-4.999999999999982236e-02,3.690000000000000391e+00
-4.999999999999982236e-02,3.640000000000000568e+00
-4.999999999999982236e-02,3.590000000000000746e+00
-4.999999999999982236e-02,3.540000000000000924e+00
-4.999999999999982236e-02,3.490000000000001101e+00
-4.999999999999982236e-02,3.440000000000000391e+00
-4.999999999999982236e-02,3.390000000000000568e+00
-4.999999999999982236e-02,3.340000000000000746e+00
-4.999999999999982236e-02,3.290000000000000924e+00
-4.999999999999982236e-02,3.240000000000001101e+00
-4.999999999999982236e-02,3.190000000000000391e+00
-4.999999999999982236e-02,3.140000000000000568e+00
-4.999999999999982236e-02,3.090000000000000746e+00
-4.999999999999982236e-02,3.040000000000000924e+00
-4.999999999999982236e-02,2.990000000000001101e+00
-4.999999999999982236e-02,2.940000000000000391e+00
-4.999999999999982236e-02,2.890000000000000568e+00
-4.999999999999982236e-02,2.840000000000000746e+00
-4.999999999999982236e-02,2.790000000000000924e+00
-4.999999999999982236e-02,2.740000000000001101e+00
-4.999999999999982236e-02,2.690000000000000391e+00
-4.999999999999982236e-02,2.640000000000000568e+00
-4.999999999999982236e-02,2.590000000000000746e+00
-4.999999999999982236e-02,2.540000000000000924e+00
-4.999999999999982236e-02,2.490000000000001101e+00
-4.999999999999982236e-02,2.440000000000000391e+00
-4.999999999999982236e-02,2.390000000000000568e+00
-4.999999999999982236e-02,2.340000000000000746e+00
-4.999999999999982236e-02,2.290000000000000924e+00
-4.999999999999982236e-02,2.240000000000001101e+00
-4.999999999999982236e-02,2.190000000000000391e+00
-4.999999999999982236e-02,2.140000000000000568e+00
-4.999999999999982236e-02,2.090000000000000746e+00
-4.999999999999982236e-02,2.040000000000000924e+00
-4.999999999999982236e-02,1.990000000000001101e+00
-4.999999999999982236e-02,1.940000000000000391e+00
-4.999999999999982236e-02,1.890000000000000568e+00
-4.999999999999982236e-02,1.840000000000000746e+00
-4.999999999999982236e-02,1.790000000000000924e+00
-4.999999999999982236e-02,1.740000000000001101e+00
-4.999999999999982236e-02,1.690000000000000391e+00
-4.999999999999982236e-02,1.640000000000000568e+00
-4.999999999999982236e-02,1.590000000000000746e+00
-4.999999999999982236e-02,1.540000000000000924e+00
-4.999999999999982236e-02,1.490000000000001101e+00
-4.999999999999982236e-02,1.440000000000000391e+00
-4.999999999999982236e-02,1.290000000000000924e+00
-4.999999999999982236e-02,1.240000000000001101e+00
-4.999999999999982236e-02,1.190000000000000391e+00
-4.999999999999982236e-02,1.090000000000000746e+00
-4.999999999999982236e-02,8.900000000000005684e-01
-4.999999999999982236e-02,-5.999999999999960920e-02
-4.999999999999982236e-02,-1.099999999999994316e-01
-4.999999999999982236e-02,-2.099999999999995204e-01
0.000000000000000000e+00,5.290000000000000036e+00
0.000000000000000000e+00,1.140000000000000568e+00
0.000000000000000000e+00,1.090000000000000746e+00
0.000000000000000000e+00,8.900000000000005684e-01
0.000000000000000000e+00,-5.999999999999960920e-02
0.000000000000000000e+00,-1.099999999999994316e-01
0.000000000000000000e+00,-2.099999999999995204e-01
5.000000000000071054e-02,5.290000000000000036e+00
5.000000000000071054e-02,1.140000000000000568e+00
5.000000000000071054e-02,1.090000000000000746e+00
5.000000000000071054e-02,8.900000000000005684e-01
5.000000000000071054e-02,-5.999999999999960920e-02
5.000000000000071054e-02,-1.099999999999994316e-01
5.000000000000071054e-02,-2.099999999999995204e-01
1.000000000000005329e-01,5.290000000000000036e+00
1.000000000000005329e-01,1.090000000000000746e+00
1.000000000000005329e-01,8.900000000000005684e-01
1.000000000000005329e-01,-5.999999999999960920e-02
1.000000000000005329e-01,-1.099999999999994316e-01
1.000000000000005329e-01,-2.099999999999995204e-01
1.500000000000003553e-01,5.290000000000000036e+00
1.500000000000003553e-01,1.140000000000000568e+00
1.500000000000003553e-01,1.090000000000000746e+00
1.500000000000003553e-01,8.900000000000005684e-01
1.500000000000003553e-01,-5.999999999999960920e-02
1.500000000000003553e-01,-1.099999999999994316e-01
1.500000000000003553e-01,-2.099999999999995204e-01
2.000000000000001776e-01,5.290000000000000036e+00
2.000000000000001776e-01,1.090000000000000746e+00
2.000000000000001776e-01,8.900000000000005684e-01
2.000000000000001776e-01,-5.999999999999960920e-02
2.000000000000001776e-01,-1.099999999999994316e-01
2.000000000000001776e-01,-2.099999999999995204e-01
2.500000000000000000e-01,5.290000000000000036e+00
2.500000000000000000e-01,1.090000000000000746e+00
2.500000000000000000e-01,8.900000000000005684e-01
2.500000000000000000e-01,-5.999999999999960920e-02
2.500000000000000000e-01,-1.099999999999994316e-01
2.500000000000000000e-01,-2.099999999999995204e-01
3.000000000000007105e-01,5.290000000000000036e+00
3.000000000000007105e-01,1.140000000000000568e+00
3.000000000000007105e-01,1.090000000000000746e+00
3.000000000000007105e-01,8.900000000000005684e-01
3.000000000000007105e-01,-5.999999999999960920e-02
3.000000000000007105e-01,-1.099999999999994316e-01
3.000000000000007105e-01,-2.099999999999995204e-01
3.500000000000005329e-01,5.290000000000000036e+00
3.500000000000005329e-01,1.090000000000000746e+00
3.500000000000005329e-01,8.900000000000005684e-01
3.500000000000005329e-01,-5.999999999999960920e-02
3.500000000000005329e-01,-1.099999999999994316e-01
3.500000000000005329e-01,-2.099999999999995204e-01
4.000000000000003553e-01,5.290000000000000036e+00
4.000000000000003553e-01,1.090000000000000746e+00
4.000000000000003553e-01,8.900000000000005684e-01
4.000000000000003553e-01,-5.999999999999960920e-02
4.000000000000003553e-01,-1.099999999999994316e-01
4.000000000000003553e-01,-2.099999999999995204e-01
4.500000000000001776e-01,5.290000000000000036e+00
4.500000000000001776e-01,1.140000000000000568e+00
4.500000000000001776e-01,1.090000000000000746e+00
4.500000000000001776e-01,8.900000000000005684e-01
4.500000000000001776e-01,-5.999999999999960920e-02
4.500000000000001776e-01,-1.099999999999994316e-01
4.500000000000001776e-01,-2.099999999999995204e-01
5.000000000000000000e-01,5.290000000000000036e+00
5.000000000000000000e-01,1.090000000000000746e+00
5.000000000000000000e-01,8.900000000000005684e-01
5.000000000000000000e-01,-5.999999999999960920e-02
5.000000000000000000e-01,-1.099999999999994316e-01
5.000000000000000000e-01,-2.099999999999995204e-01
5.500000000000007105e-01,5.290000000000000036e+00
5.500000000000007105e-01,1.090000000000000746e+00
5.500000000000007105e-01,8.900000000000005684e-01
5.500000000000007105e-01,-5.999999999999960920e-02
5.500000000000007105e-01,-1.099999999999994316e-01
5.500000000000007105e-01,-2.099999999999995204e-01
5.999999999999996447e-01,5.290000000000000036e+00
5.999999999999996447e-01,1.090000000000000746e+00
5.999999999999996447e-01,8.900000000000005684e-01
5.999999999999996447e-01,-5.999999999999960920e-02
5.999999999999996447e-01,-2.099999999999995204e-01
6.500000000000003553e-01,5.290000000000000036e+00
6.500000000000003553e-01,1.140000000000000568e+00
6.500000000000003553e-01,1.090000000000000746e+00
6.500000000000003553e-01,8.900000000000005684e-01
6.500000000000003553e-01,-5.999999999999960920e-02
6.500000000000003553e-01,-1.099999999999994316e-01
6.500000000000003553e-01,-1.599999999999992539e-01
6.500000000000003553e-01,-2.099999999999995204e-01
7.000000000000010658e-01,5.290000000000000036e+00
7.000000000000010658e-01,1.090000000000000746e+00
7.000000000000010658e-01,8.900000000000005684e-01
7.000000000000010658e-01,-1.599999999999992539e-01
7.500000000000000000e-01,5.290000000000000036e+00
7.500000000000000000e-01,1.090000000000000746e+00
7.500000000000000000e-01,8.900000000000005684e-01
8.000000000000007105e-01,5.290000000000000036e+00
8.000000000000007105e-01,1.140000000000000568e+00
8.000000000000007105e-01,1.090000000000000746e+00
8.000000000000007105e-01,8.900000000000005684e-01
8.000000000000007105e-01,-5.599999999999996092e-01
8.499999999999996447e-01,5.290000000000000036e+00
8.499999999999996447e-01,1.090000000000000746e+00
8.499999999999996447e-01,8.900000000000005684e-01
8.499999999999996447e-01,-5.099999999999993427e-01
8.499999999999996447e-01,-5.599999999999996092e-01
9.000000000000003553e-01,5.290000000000000036e+00
9.000000000000003553e-01,1.090000000000000746e+00
9.000000000000003553e-01,8.900000000000005684e-01
9.000000000000003553e-01,-5.099999999999993427e-01
