imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.06961676936594151, -0.08068734366471503, -0.06366703691879114, -0.015925028762156093, 0.09440900429047679, -0.16868124901686396, -1.6449653952703323, -0.6349665791977529, 52434000000, 
-0.0420797389526628, -0.011574121554854494, -0.05500216735101073, -0.01614750030241138, 0.09297435480583753, -0.17367692775209811, -1.6368314543471207, -0.6411779389055505, 52529000000, 
-0.030761469179849846, -0.07433341140419994, -0.04505078162199655, -0.01475805708556495, 0.09716244687036008, -0.15189054579137998, -1.6285364984113824, -0.6476498345847143, 52630000000, 
-0.08208915059200317, 0.01629048765117202, -0.0593857475027861, -0.012999873297549917, 0.09304750773622894, -0.1397122138338402, -1.6206617579894056, -0.6540171776889188, 52730000000, 
-0.0389816408785502, -0.028755251672774384, -0.051097256861506686, -0.012597767397712121, 0.09362772566431321, -0.13455167588796657, -1.6128554806040363, -0.6605203054177992, 52830000000, 
-0.04007952062907817, -0.029048721998675878, -0.04649532727466102, -0.012346616627229733, 0.0942825585544951, -0.13095334722056165, -1.60520005348973, -0.667075658934398, 52923000000, 
-0.07356388599189505, -0.0411106392013429, -0.056698722938794514, -0.012280843087193004, 0.09466964595583413, -0.12972313314578507, -1.5974463130878838, -0.6738880249391405, 53033000000, 
-0.07802770849012022, 0.011368695763561098, -0.06480746977751578, -0.011650195186588162, 0.09173828635072348, -0.12699381741281332, -1.5899885208233713, -0.6806184597113072, 53128000000, 
-0.048514442962663766, -0.0365477221497869, -0.058056209091337345, -0.011698573668988604, 0.0927486325751514, -0.12613203390906713, -1.5825020253141506, -0.6875472596501128, 53228000000, 
-0.06228458743786426, -0.06652804944331582, -0.05923977700924639, -0.011963720216899308, 0.09474652540749061, -0.12627080692875164, -1.5748705302267272, -0.6947864605879979, 53328000000, 
-0.031627408059055215, -0.004473689476522616, -0.04825303666099851, -0.011549571642990628, 0.0935288159302783, -0.1234867727995224, -1.5675392576180998, -0.701931585882356, 53428000000, 
-0.06988704599957604, 0.02748358246547976, -0.056517952350962776, -0.01091004167708731, 0.0909491508950517, -0.11995759795137237, -1.5607391002876934, -0.7087177318196746, 53523000000, 
-0.07957537161093037, -0.01516707421033213, -0.06513587639420525, -0.01079121338413618, 0.09082757387565502, -0.11880988254634647, -1.553677902054366, -0.7159245610194152, 53624000000, 
-0.06123483889503131, -0.02303258406866381, -0.06322276525437515, -0.010750736283515472, 0.0912307420342404, -0.11784115796713067, -1.5466990334789124, -0.7232219735650192, 53725000000, 
-0.02074185031927921, -0.04017044812444343, -0.04626935458505946, -0.010933964061136755, 0.09324857338002347, -0.11725610017192095, -1.5397821052679033, -0.7306341316868438, 53825000000, 
-0.06988386569883076, -0.06015598525468184, -0.05506115724701008, -0.011133820896941503, 0.09489596324797701, -0.11732660184761709, -1.5327747695992358, -0.7383118043282918, 53925000000, 
-0.07743874296383654, -0.04628582601644787, -0.06342429704770372, -0.01103463790239642, 0.09474083398232971, -0.11647182570141308, -1.5258093164078332, -0.7461265794260467, 54017000000, 
-0.06600089167583295, -0.02336387638725751, -0.0641245300323729, -0.010750213017366006, 0.09357766651790835, -0.11488011421302852, -1.5190889012748505, -0.7538493055817556, 54117000000, 
-0.04659783209289148, -0.0008846128061065182, -0.057033442972501784, -0.010393044262718896, 0.09226784064599335, -0.11263994247566912, -1.512587307463728, -0.7614980780146682, 54222000000, 
-0.07548766737687246, 0.0010214362942350909, -0.06392962330735674, -0.010078729328577623, 0.09101961919161379, -0.11073139415536293, -1.506185671337983, -0.7691941788502454, 54322000000, 
