e, e_dot, e_int, stamp, 
2.881764738637065, 0.0, 0.576352947727413, 30621000000, 
2.900249212949644, 0.0616149143752646, 0.5775852460149182, 40787000000, 
2.8965631131853966, 0.049327915161105906, 0.5785718043181405, 40889000000, 
2.905229267893728, 0.016600183146945707, 0.5801361062685846, 40991000000, 
2.909217204713258, 0.042180305092870775, 0.5807339723861589, 41093000000, 
2.909693254301604, 0.014879954692920508, 0.5816093151272392, 41195000000, 
2.9094825258633596, 0.000884403833672683, 0.5818928656585481, 41297000000, 
2.9109323605316675, 0.004130354100211342, 0.5820072093797753, 41399000000, 
2.911580273704177, 0.006992492802724293, 0.5821330106732803, 41501000000, 
2.9099643919900937, -0.0032265618052459053, 0.5821651350817292, 41603000000, 
2.908914982408325, -0.008884304319506006, 0.5820306432068397, 41705000000, 
2.9072626322560513, -0.009005865780141361, 0.5817428004436314, 41807000000, 
2.9053090567756246, -0.012019752109001894, 0.5814324447626668, 41909000000, 
2.90324629464703, -0.013387792030070678, 0.5810545322452471, 41977000000, 
2.9011051917797177, -0.014012883319689529, 0.5806440362134915, 42079000000, 
2.8989266138089334, -0.01439893612698917, 0.5802185400157122, 42181000000, 
2.8959978970138547, -0.01702431588621008, 0.5797353135068337, 42283000000, 
2.8922539622682915, -0.022242171802139648, 0.5791452315394053, 42385000000, 
2.887956194199382, -0.026805676048242688, 0.5784138702321018, 42487000000, 
2.88314903142857, -0.03034976946573842, 0.5775572791930829, 42589000000, 
2.878046448507457, -0.03303248563975014, 0.5766101116090272, 42691000000, 
2.873364636606742, -0.032614649406093044, 0.5756373411028513, 42793000000, 
2.8677140021068386, -0.03444148800206085, 0.5746083391480692, 42895000000, 
2.8623554439815906, -0.036697308750504774, 0.5735622721796781, 42997000000, 
2.856593597581806, -0.037068015083442006, 0.572444202911349, 43099000000, 
2.8505744402006776, -0.03927001260304319, 0.5713015654509382, 43201000000, 
2.844541607110177, -0.04017330157209731, 0.5701139763261773, 43303000000, 
2.8376073079681854, -0.04322377410830747, 0.5688482236852692, 43405000000, 
2.8313376549471267, -0.044013173876833456, 0.5675657713350326, 43507000000, 
2.824100652447385, -0.04502218506933442, 0.5662030410241797, 43609000000, 
2.816247744366555, -0.05029970193523988, 0.5647790701174045, 43711000000, 
2.807377649751584, -0.05574334231933727, 0.5631817364377016, 43779000000, 
2.7994264357650227, -0.056071028671773604, 0.5615367886588774, 43881000000, 
2.7901656899599976, -0.05737319930528765, 0.5597979850317736, 43983000000, 
2.7807367694644545, -0.062298887668560766, 0.558021926345965, 44085000000, 
2.7709300567981043, -0.06411877720631083, 0.5561221677481705, 44187000000, 
2.7618076503983793, -0.06309706355358398, 0.5542316317773959, 44289000000, 
2.7529425953948308, -0.05995820467757854, 0.5523786868394209, 44391000000, 
2.7428892073969124, -0.06306147667155611, 0.5505092968793415, 44493000000, 
2.733038626069642, -0.06634656441729596, 0.5485913619240923, 44595000000, 
2.7218046782967016, -0.07028176366736953, 0.5465155007842171, 44697000000, 
2.7121891929342277, -0.06949811045138106, 0.5444688331533714, 44799000000, 
2.7010339943880313, -0.06923561302890106, 0.542335191041264, 44901000000, 
2.6912055746973835, -0.0699453941228138, 0.5402952508013095, 45003000000, 
2.6815254971291655, -0.06502832419621907, 0.5382510044143054, 45105000000, 
2.6707494354865604, -0.06818713070274374, 0.5362320338208739, 45173000000, 
2.6610488536592736, -0.06825547823297325, 0.5342215857516667, 45275000000, 
2.6502172487104185, -0.06844062258713961, 0.5321343691904168, 45377000000, 
2.6401917859067416, -0.06952355917510644, 0.5300971925517622, 45479000000, 
2.628967479917521, -0.07083256264299138, 0.527958434302312, 45581000000, 
2.618770401610452, -0.0714046143209653, 0.5258619778289809, 45683000000, 
