node_index,neighbors...
245,440,205,85,776,248,190,358,547,257
246,524,209,618,232,164,382,355,546,193
247,346,392,414,602,538,601,446,352,10
248,721,257,140,190,731,358,725,245,68
249,252,724,20,394,532,767,759,552,679
250,71,570,769,261,700,183,81,763,413
251,526,172,561,463,235,327,61,754,764
252,20,767,249,394,759,382,52,679,724
253,50,300,207,69,151,282,147,702,492
254,604,638,177,200,88,690,117,336,110
255,476,339,505,590,699,51,400,93,194
256,569,529,274,401,118,739,785,377,799
257,731,725,248,721,387,289,779,68,140
258,90,169,106,59,582,678,512,685,560
259,756,322,372,751,479,120,786,286,650
260,417,18,146,41,749,307,629,717,448
261,700,769,570,71,183,250,331,588
262,102,297,607,342,777,98,566,153,61
263,437,789,664,23,215,149,180,148
264,684,340,107,548,765,87,791,187,97
265,668,600,521,628,640,651,434,292,766
266,83,655,464,528,670,293
267,328,574,36,539,631,581,96,531,211
268,712,189,428,787,622,154,356,67,624
269,553,773,573,385,509,78,626,554,132
270,688,65,691,374,460,409,491,507,728
271,338,519,351,781,486,175,606,116,119
272,73,240,186,567,575,308,303
273,431,689,495,291,49,163,290
274,401,569,256,529,739,785,118,105,503
275,19,45,230,518,443,165,673,181,397
276,746,697,617,729,421,126,143,400,194
277,669,696,200,599,687,604,496,177,74
278,376,305,42,647,535,341,686,144,605
279,380,642,550,224,310,549,365
280,130,53,518,45,631,165,150
281,410,243,7,56,295,100,213,654,764
282,702,62,253,540,50,439,69,718,113
283,722,775,285,24,724,141,472,552,532
284,797,671,418,363,220,705,735,790,172
285,24,283,468,775,722,141,719,724
286,405,742,479,322,120,15,597,756
287,782,33,557,632,514,29,508,589,91
288,123,555,698,128,477,447,768,487,429
289,387,68,343,731,257,393,721,725,140
290,49,495,207,151,689,431,163,244,147
291,163,542,689,273,427,103,495,49,431
292,162,34,628,695,265,303,668,591,478
293,419,333,489,304,610,121,95,112,525
294,568,225,433,615,115,596,234,637,330
295,635,355,56,232,213,410,281,243,164
296,800,484,233,157,129,107,340,319
297,102,262,98,342,607,777,373,598
298,498,218,432,152,3,35,91,324,480
299,492,69,2,47,300,147,702,439,62
300,147,151,50,47,69,244,492,253,125
301,353,309,17,384,576,176,703,471,302
302,176,630,588,183,301,700,353,17,331
303,575,478,240,591,695,578,272,155,5
304,121,293,525,333,112,419,489,166,86
305,278,42,376,647,535,144,686
306,139,70,345,798,634,485,72,694,500
307,18,146,629,749,474,260,616,214,757
308,193,240,209,567,524,272,186,423,575
309,384,301,703,353,471,576,319
310,550,650,642,380,279,224,479
311,760,554,317,509,626
312,462,366,730,584,422,171,444,723
313,420,643,793,349,467,562,579
314,450,239,92,76,26,753,496,488,1
315,761,533,666,202,116,736,119,572,341
316,134,585,157,791,706,93,484,30,296
317,760,626,111,564,554,509,167,311,132
318,645,441,28,241,583,406,208
319,129,703,384,800,471,309
320,551,13,784,354,396,502,491,665,656
321,39,503,580,369,105,389,717,785,451
322,479,120,756,286,259,405,15,742,751
323,138,373,237,598,662,98,195,364,777
324,152,680,683,780,426,408,218,3,715
325,513,32,55,445,606,612,475,609,519
326,708,124,490,672,159,639,488,336,117
327,754,764,172,235,251,526,735,463,705
328,267,574,36,539,211,531,631,581,96
329,168,676,131,559,625,581
330,182,615,480,35,715,466,225,433,780
331,700,588,261,630,183,769
332,25,459,390,86,160,158,621,121,166
333,293,489,112,95,419,304,493,610,121
334,681,560,678,627,191,37,258,649,711
335,214,795,757,474,749,307,389,39
336,117,672,177,110,604,254,326,638,461
337,381,202,666,116,606,119,271,781,315
338,351,175,781,486,271,119,796,74,116
339,476,51,255,93,400,585,505,590,788
340,107,484,264,765,684,233,296,791,800
341,736,533,438,278,608,238,572,761,315
342,297,102,262,73,98,153
343,68,289,393,140,721,731,387,257,223
344,711,658,649,627,530,675,681,191,334
345,634,798,306,72,694,139,70,729,126
346,247,392,414,538,602,601,446,352,10
347,227,497,136,608,755,238
348,522,648,424,94,744,52,762,394,80
349,467,579,562,313,527,420,171,643,356
350,603,127,0,613,87,791,720,187,633
351,781,338,119,175,116,486,796,271,170
352,379,763,247,392,346,10,602
353,17,301,576,471,309,516,703,384,75
354,82,665,551,58,320,13,396,656,491
355,232,635,295,164,618,213,546,246,38
356,712,527,562,428,268,67,154,467,189
357,733,616,474,740,31,231,137,692
358,190,398,248,721,140,245,440,68,257
359,778,197,390,779,160,738,104,725,547
360,148,122,719,412,27,141,215,180,57
361,482,442,219,499,443,179,188
362,563,587,46,1,716,26,150,76,753
363,284,671,418,204,797,220,114,705,790
364,378,5,155,373,195,11,578,591,478
365,224,549,726,741,178,279
366,422,444,171,584,312,462,730,579
367,14,391,99,714,677
368,449,156,641,709,416,624,622,189
369,580,389,105,717,451,39,321,503,749
370,145,407,494,801,565,99,242,623,677
371,196,404,6,772,161,739,529,569,493
372,259,751,756,219,221,786,188,322,499
373,323,98,138,598,364,297,237,102,195
374,65,691,409,460,270,674,688,395,184
375,470,457,54,727,399,377,799,203,411
376,278,305,535,647,42,686,144,605,341
377,54,457,799,118,375,203,470,256,727
378,155,364,5,578,591,478,195,11,303
379,352,763,247,392,346,10,602
380,642,279,550,310,241,645,650,224,365
381,337,202,666,116,606,119,271,315,667
382,759,767,20,209,252,423,246,524,394
383,43,234,500,115,386,388,294,173,596
384,309,703,319,301,471,129
385,674,773,573,269,78,132,553,409
386,173,388,194,143,534,590,400,505,234
387,289,731,758,725,257,738,68,343,510
