e, e_dot, e_int, stamp, 
-2.582098206769349, -0.1651264308032241, -0.5098145841217407, 13017000000, 
-2.5905566538135045, -0.19332125428374258, -0.5136810092074157, 13119000000, 
-1.8623835547922514, 2.3990488399236587, -0.469002561025007, 13221000000, 
-1.68039029838063, 3.033887851442915, -0.4088887004657591, 13323000000, 
-1.7244162452156024, 0.45989103192216313, -0.3511460065592322, 13425000000, 
-1.6956534922973172, -0.05087731305562393, -0.34003066905956997, 13527000000, 
-1.727269574478798, -0.009511097543985306, -0.3431559541327812, 13629000000, 
-1.3506221161017393, 1.1501045873185929, -0.3182363455251903, 13731000000, 
-1.379246727356013, 1.1600761570759504, -0.29714256119577, 13799000000, 
-1.3981538772130722, -0.15843920370444278, -0.27520151471138826, 13901000000, 
-1.4069610931642358, -0.0923812193607428, -0.2789574465155547, 14003000000, 
-1.4509941150905155, -0.1761341262581443, -0.28374060569785486, 14105000000, 
-1.4769578490304793, -0.23332251955414515, -0.2889942038190154, 14207000000, 
-1.479680057185674, -0.09561980698386208, -0.2938421347537779, 14309000000, 
-1.4717343714351807, 0.017411591984328734, -0.29522481851008897, 14411000000, 
-1.4642482894358786, 0.051439225832651626, -0.2943775145371156, 14513000000, 
-1.4585445835849185, 0.043965959500874195, -0.2929684829637318, 14615000000, 
-1.45930431921589, 0.016479900733294972, -0.2921398128157791, 14717000000, 
-1.4615789501332856, -0.010114555161223985, -0.291961856862273, 14785000000, 
-1.4694136469883443, -0.033697759241514046, -0.29268646108916796, 14887000000, 
-1.485809443197316, -0.08076831021343416, -0.2944534693545964, 14989000000, 
-1.5139900965813893, -0.14858816531014987, -0.29794754578446997, 15091000000, 
-1.5430371300797006, -0.19075895627461556, -0.30285577799056035, 15193000000, 
-1.5742363663352952, -0.20082089917968635, -0.308750906199759, 15295000000, 
-1.5939000427723418, -0.16954304230880402, -0.31407823594582246, 15397000000, 
-1.6100980680283365, -0.11953900564347124, -0.3185489651423982, 15499000000, 
-1.6205429013583814, -0.08880952862013218, -0.32163606747727064, 15601000000, 
-1.639537727754191, -0.09813219908618127, -0.3246785798093939, 15703000000, 
-1.6628788878425924, -0.14111995494736998, -0.3281973011303443, 15805000000, 
-1.671642477963797, -0.10701583403202042, -0.33160393957070533, 15907000000, 
-1.2154433743186748, 1.491451711746392, -0.3033309826750043, 16009000000, 
-1.1786406245760344, 1.6433395112925424, -0.2710484317905671, 16111000000, 
-1.145819992521967, 0.23207793932235932, -0.23599359942777842, 16213000000, 
-1.1140150607423251, 0.21541854611236402, -0.22923171185602176, 16315000000, 
-1.1160434583149506, 0.09925511402338809, -0.2250585674386162, 16383000000, 
-1.11552647056784, -0.005038032751716326, -0.22303899930834103, 16485000000, 
-1.1040248641010435, 0.040061980713023505, -0.22237298619892226, 16587000000, 
-1.0964941144681217, 0.06344118699906105, -0.2210696966091337, 16689000000, 
-1.0879031420328675, 0.05373907356058657, -0.21922814137346883, 16791000000, 
